generic_name,kind,severity,field,status,requires_user_approval,summary,sources,current_value,proposed_value
barbexaclone,proposed_row_update,medium,alternate_generic_names,proposed,False,Add additional PubChem-listed aliases to prevent duplicate-row treatment of language variants.,https://pubchem.ncbi.nlm.nih.gov/compound/Barbexaclone; https://www.aifa.gov.it/-/comunicazione-sul-medicinale-a-denominazione-generica-barbesaclone-25-mg-e-100-mg-compresse-rivestite-22-05-2014-,barbesaclone; barbexaclonum,barbesaclone; barbexaclonum; barbexaclon; barbexaclona
barbexaclone,proposed_row_update,medium,available_in_us,proposed,False,Use FDA approval terminology and avoid implying the non-U.S. Italian context is only historical.,https://www.fda.gov/drugs/drug-approvals-and-databases/about-drugsfda; https://open.fda.gov/apis/drug/label/example-api-queries/; https://www.aifa.gov.it/en/ricerca-aifa?adtCategories=811507&searchKeywords=,No - not available in U.S. for seizure control; historical Swiss/Italian European documentation identified.,No - no FDA-approved U.S. label/application identified; non-U.S. Swiss and Italian product/access documentation identified.
barbexaclone,proposed_row_update,medium,fda_black_box_warning,proposed,False,DailyMed is impermissible for boxed-warning verification; use FDA/openFDA/Drugs@FDA only.,https://www.fda.gov/drugs/drug-approvals-and-databases/about-drugsfda; https://open.fda.gov/apis/drug/label/example-api-queries/; https://open.fda.gov/apis/drug/drugsfda/how-to-use-the-endpoint/,No current FDA/DailyMed label identified.,N/A - no FDA-approved labeling or FDA boxed warning identified for barbexaclone/barbesaclone/barbexaclonum/Maliasin.
barbexaclone,proposed_row_update,medium,fda_black_box_warning_source,proposed,False,Complies with FDA-only black-box source policy.,https://www.fda.gov/drugs/drug-approvals-and-databases/about-drugsfda; https://open.fda.gov/apis/drug/label/example-api-queries/; https://open.fda.gov/apis/drug/drugsfda/how-to-use-the-endpoint/,FDA/DailyMed search on 05-20-2026: no current label found for terms [barbexaclone; barbesaclone; barbexaclonum; Maliasin].,FDA/openFDA/Drugs@FDA searches on 05-20-2026 for terms [barbexaclone; barbesaclone; barbexaclonum; Maliasin]: no FDA-approved label/application or boxed warning identified. DailyMed was not used for boxed-warning verification.
barbexaclone,proposed_row_update,medium,mechanism_source_tier,proposed,False,"The cited mechanism source is Swiss product information via ODDB, not EMA or UK eMC.",https://ch.oddb.org/de/gcc/fachinfo/reg/31862,EMA/UK SmPC,Swiss Fachinformation / non-U.S. product information (not EMA/UK SmPC)
barbexaclone,proposed_row_update,medium,minimum_effective_dose,proposed,False,Starting titration dose is not necessarily the minimum effective dose.,https://ch.oddb.org/de/gcc/fachinfo/reg/31862,Swiss Fachinformation: adult titration begins at 100 mg/day; children may titrate slowly using 25 mg tablets.,No explicit minimum effective dose stated; Swiss Fachinformation dosing starts adults at 100 mg/day and titrates every 2 days to 1 week; children may be titrated slowly using 25 mg dragees/tablets.
barbexaclone,proposed_row_update,medium,qt_interval_effect,proposed,False,Absence of QT language in the product information is not proof of no QT effect.,https://ch.oddb.org/de/gcc/fachinfo/reg/31862,"No QT interval effect described in Swiss Fachinformation; contraindications/cautions include tachyarrhythmias, severe angina, severe myocardial damage.","QT effect not characterized in located product information; Swiss Fachinformation does not describe a QT-interval effect but lists contraindications/cautions including tachyarrhythmias, severe angina pectoris, and severe myocardial damage."
barbexaclone,proposed_row_update,medium,pubmed_search_aliases,proposed,False,Add PubChem/MeSH aliases useful for PubMed and duplicate-row avoidance.,https://pubchem.ncbi.nlm.nih.gov/compound/Barbexaclone,barbesaclone; barbexaclonum; Maliasin,barbesaclone; barbexaclonum; barbexaclon; barbexaclona; Maliasin; CHP phenobarbital; phenobarbital propylhexedrine salt
barbexaclone,proposed_row_update,medium,status_or_notes,proposed,False,"AIFA has later notices, including 2025-2026 search results, so the Italian access documentation is not merely historical.",https://www.swissmedic.ch/dam/swissmedic/en/dokumente/stab/journal/swissmedic_journal072006.pdf.download.pdf/swissmedic_journal072006.pdf; https://ch.oddb.org/de/gcc/fachinfo/reg/31862; https://www.aifa.gov.it/-/comunicazione-sul-medicinale-a-denominazione-generica-barbesaclone-25-mg-e-100-mg-compresse-rivestite-22-05-2014-; https://www.aifa.gov.it/en/ricerca-aifa?adtCategories=811507&searchKeywords=,"Historical European/Swiss/Italian ASM product; Swissmedic Journal lists Maliasin 25 mg/100 mg (barbexaclonum) as an antiepileptic under authorization no. 31862, Swiss Maliasin Fachinformation lists multiple epilepsy indications, and AIFA communications document Barbesaclone 25 mg/100 mg coated-tablet distribution access.","Non-U.S. ASM product: historical Swiss Maliasin authorization no. 31862 for 25 mg/100 mg dragees (barbexaclonum) as an antiepileptic; Swiss Fachinformation lists multiple epilepsy indications; AIFA documents Barbesaclone 25 mg/100 mg coated-tablet access/distribution, with later AIFA search results showing ongoing 2025-2026 Barbesaclone distribution/expiry-extension notices."
barbexaclone,proposed_row_update,medium,year_fda_cleared,proposed,False,Use FDA approval terminology and keep non-U.S. authorization/access context separate.,https://www.fda.gov/drugs/drug-approvals-and-databases/about-drugsfda; https://www.swissmedic.ch/dam/swissmedic/en/dokumente/stab/journal/swissmedic_journal072006.pdf.download.pdf/swissmedic_journal072006.pdf; https://www.aifa.gov.it/-/comunicazione-sul-medicinale-a-denominazione-generica-barbesaclone-25-mg-e-100-mg-compresse-rivestite-22-05-2014-,"Not FDA-cleared; Swissmedic Journal documents Maliasin authorization no. 31862 as an antiepileptic, and AIFA Barbesaclone 25 mg/100 mg distribution communications are documented.","Not FDA-cleared/approved; no FDA label/application identified. Swissmedic Journal documents Maliasin authorization no. 31862 as an antiepileptic, and AIFA documents Barbesaclone coated-tablet access/distribution communications."
brivaracetam,fact_check,high,pubmed_search_aliases,incorrect,False,UCB 34714/UCB-34714 is an investigational-code alias for brivaracetam; adding the hyphenated form improves alias coverage without making it a separate drug row.,https://pubmed.ncbi.nlm.nih.gov/18321235/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7479692/,UCB 34714,UCB 34714; UCB-34714
brivaracetam,fact_check,high,mechanism_source,incorrect,False,The mechanism is supported by FDA labeling; DailyMed should not be the named source for this FDA-tier source field.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/205836s017%2C205837s014%2C205838s015lbl.pdf,FDA/DailyMed labeling,FDA/Drugs@FDA labeling
brivaracetam,fact_check,high,enzyme_inducing_or_inhibiting,incorrect,False,"FDA label supports weak CYP2C19 inhibition, epoxide hydrolase inhibition, and little/no CYP induction; current text omits epoxide hydrolase inhibition.",https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/205836s017%2C205837s014%2C205838s015lbl.pdf,Weak CYP2C19 inhibitor; not a broad enzyme inducer,Weak CYP2C19 inhibitor; reversible epoxide hydrolase inhibitor; unlikely to induce CYP enzymes in vivo
brivaracetam,fact_check,critical,filter_enzyme_effect,incorrect,True,FDA label states brivaracetam is unlikely to induce CYP enzymes in vivo; retaining Inducer is directly contradicted.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/205836s017%2C205837s014%2C205838s015lbl.pdf,Inducer; Inhibitor,Inhibitor
brivaracetam,fact_check,critical,filter_metabolism,incorrect,True,FDA label says brivaracetam is primarily eliminated by metabolism and less than 10% is excreted unchanged in urine; the current 'Renal/no major metabolism' wording is misleading/contradicted.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/205836s017%2C205837s014%2C205838s015lbl.pdf,Liver/hepatic; Plasma/extrahepatic; Renal/no major metabolism,Liver/hepatic; Plasma/extrahepatic; Renal excretion of metabolites
brivaracetam,fact_check,high,fda_black_box_warning_source,incorrect,False,DailyMed is not permissible for black-box verification. Use FDA/openFDA metadata instead.,https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%223cf2f439-0e97-443e-8e33-25ecef616f6c%22&limit=5; https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/205836s017%2C205837s014%2C205838s015lbl.pdf,"FDA/DailyMed SPL; status=no_boxed_warning_in_selected_label; setid=3cf2f439-0e97-443e-8e33-25ecef616f6c; published=May 14, 2026; title=BRIVIACT (BRIVARACETAM) TABLET, FILM COATED BRIVIACT (BRIVARACETAM) SOLUTION BRIVIACT (BRIVARACETAM) INJECTION, SUSPENSION [UCB, INC.]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3cf2f439-0e97-443e-8e33-25ecef616f6c",FDA/openFDA drug label API; status=no_boxed_warning_in_selected_fda_label; spl_set_id=3cf2f439-0e97-443e-8e33-25ecef616f6c; effective_time=20260513; title=Briviact / BRIVARACETAM; api_url=https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%223cf2f439-0e97-443e-8e33-25ecef616f6c%22&limit=5
brivaracetam,fact_check,critical,evidence_sources,incorrect,True,"The row uses non-trusted/non-cited sources and DailyMed wording. The retained facts are supportable from trusted FDA, PubMed/NCBI, and ClinicalTrials.gov sources.",https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/205836s017%2C205837s014%2C205838s015lbl.pdf; https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%223cf2f439-0e97-443e-8e33-25ecef616f6c%22&limit=5; https://www.ncbi.nlm.nih.gov/books/NBK548532/; https://www.ncbi.nlm.nih.gov/books/NBK447897/; https://clinicaltrials.gov/study/NCT04666610,NCBI LiverTox anticonvulsants table; Epilepsy Society ASM list; Epilepsy Foundation Australia ASM list; FDA/DailyMed labeling,NCBI LiverTox anticonvulsants table; FDA/Drugs@FDA labeling; FDA/openFDA labeling; PubMed/NCBI Bookshelf; ClinicalTrials.gov
brivaracetam,outcome_check,high,diff_median_pct_change_maximum_effective_dose,incorrect,False,"Current values are supported, but the Klein2015 200 mg/day median percent reduction differential is extractable from NCBI Bookshelf/CADTH data (35.6% active vs 17.6% placebo; table also reports 18.1% median difference). Adding it does not change the range.",https://pubmed.ncbi.nlm.nih.gov/38576178/; https://pubmed.ncbi.nlm.nih.gov/26471380/; https://pubmed.ncbi.nlm.nih.gov/24446953/; https://pubmed.ncbi.nlm.nih.gov/24256083/; https://pubmed.ncbi.nlm.nih.gov/24116853/; https://pubmed.ncbi.nlm.nih.gov/22813235/; https://pubmed.ncbi.nlm.nih.gov/20592253/; https://www.ncbi.nlm.nih.gov/books/NBK447897/,8-31.4 % (drug minus placebo MPC differential at maximum effective dose/regimen: Inoue2024 BRV 200 mg/day 25.4%; Biton2013 BRV 50 mg/day 12.7%; Ryvlin2013 BRV 100 mg/day 15.5%; Kwan2013 BRV flexible dose up to 150 mg/day 8%; VanPaesschen2012 BRV 150 mg/day 11.1%; French2010 BRV 50 mg/day 31.4%),8-31.4 % (drug minus placebo MPC differential at maximum effective dose/regimen: Inoue2024 BRV 200 mg/day 25.4%; Klein2015 BRV 200 mg/day 18.0%; Biton2013 BRV 50 mg/day 12.7%; Ryvlin2013 BRV 100 mg/day 15.5%; Kwan2013 BRV flexible dose up to 150 mg/day 8%; VanPaesschen2012 BRV 150 mg/day 11.1%; French2010 BRV 50 mg/day 31.4%)
brivaracetam,outcome_check,high,diff_seizure_freedom_maximum_effective_dose,incorrect,False,"Current listed seizure-freedom entries are supported, but NCBI Bookshelf/CADTH outcome data support additional seizure-freedom differentials for Klein2015, Biton2013, and Kwan2013; including Kwan changes the range minimum to 1.5%.",https://pubmed.ncbi.nlm.nih.gov/42092987/; https://pubmed.ncbi.nlm.nih.gov/38576178/; https://pubmed.ncbi.nlm.nih.gov/26471380/; https://pubmed.ncbi.nlm.nih.gov/24446953/; https://pubmed.ncbi.nlm.nih.gov/24256083/; https://pubmed.ncbi.nlm.nih.gov/24116853/; https://pubmed.ncbi.nlm.nih.gov/22813235/; https://pubmed.ncbi.nlm.nih.gov/20592253/; https://www.ncbi.nlm.nih.gov/books/NBK447897/,3.9-8.84 % (drug minus placebo seizure-freedom differential at maximum effective dose/regimen: Yu2026 BRV 200 mg/day 8.84%; Inoue2024 BRV 200 mg/day 6.8%; Ryvlin2013 BRV 100 mg/day 4%; VanPaesschen2012 BRV 150 mg/day 3.9%; French2010 BRV 50 mg/day 5.8%),1.5-8.84 % (drug minus placebo seizure-freedom differential at maximum effective dose/regimen: Yu2026 BRV 200 mg/day 8.84%; Inoue2024 BRV 200 mg/day 6.8%; Klein2015 BRV 200 mg/day 3.2%; Biton2013 BRV 50 mg/day 4.0%; Ryvlin2013 BRV 100 mg/day 4.0%; Kwan2013 BRV flexible dose up to 150 mg/day 1.5%; VanPaesschen2012 BRV 150 mg/day 3.9%; French2010 BRV 50 mg/day 5.8%)
brivaracetam,outcome_check,high,plot_diff_median_pct_change_maximum_effective_dose,incorrect,False,Add extractable Klein2015 MPC differential from NCBI Bookshelf/CADTH data.,https://pubmed.ncbi.nlm.nih.gov/26471380/; https://www.ncbi.nlm.nih.gov/books/NBK447897/,Inoue2024|25.4|https://pubmed.ncbi.nlm.nih.gov/38576178/|448; Ryvlin2013|15.5|https://pubmed.ncbi.nlm.nih.gov/24256083/|398; Kwan2013|8|https://pubmed.ncbi.nlm.nih.gov/24116853/|431; Biton2013|12.7|https://pubmed.ncbi.nlm.nih.gov/24446953/|396; VanPaesschen2012|11.1|https://pubmed.ncbi.nlm.nih.gov/22813235/|157; French2010|31.4|https://pubmed.ncbi.nlm.nih.gov/20592253/|208,Inoue2024|25.4|https://pubmed.ncbi.nlm.nih.gov/38576178/|448; Klein2015|18.0|https://pubmed.ncbi.nlm.nih.gov/26471380/|760; Ryvlin2013|15.5|https://pubmed.ncbi.nlm.nih.gov/24256083/|398; Kwan2013|8|https://pubmed.ncbi.nlm.nih.gov/24116853/|431; Biton2013|12.7|https://pubmed.ncbi.nlm.nih.gov/24446953/|396; VanPaesschen2012|11.1|https://pubmed.ncbi.nlm.nih.gov/22813235/|157; French2010|31.4|https://pubmed.ncbi.nlm.nih.gov/20592253/|208
brivaracetam,outcome_check,high,plot_diff_seizure_freedom_maximum_effective_dose,incorrect,False,"Add supported seizure-freedom differentials for Klein2015, Biton2013, and Kwan2013 from NCBI Bookshelf/CADTH outcome data.",https://pubmed.ncbi.nlm.nih.gov/26471380/; https://pubmed.ncbi.nlm.nih.gov/24446953/; https://pubmed.ncbi.nlm.nih.gov/24116853/; https://www.ncbi.nlm.nih.gov/books/NBK447897/,Yu2026|8.84|https://pubmed.ncbi.nlm.nih.gov/42092987/|178; Inoue2024|6.8|https://pubmed.ncbi.nlm.nih.gov/38576178/|448; Ryvlin2013|4|https://pubmed.ncbi.nlm.nih.gov/24256083/|398; VanPaesschen2012|3.9|https://pubmed.ncbi.nlm.nih.gov/22813235/|157; French2010|5.8|https://pubmed.ncbi.nlm.nih.gov/20592253/|208,Yu2026|8.84|https://pubmed.ncbi.nlm.nih.gov/42092987/|178; Inoue2024|6.8|https://pubmed.ncbi.nlm.nih.gov/38576178/|448; Klein2015|3.2|https://pubmed.ncbi.nlm.nih.gov/26471380/|760; Biton2013|4.0|https://pubmed.ncbi.nlm.nih.gov/24446953/|396; Ryvlin2013|4.0|https://pubmed.ncbi.nlm.nih.gov/24256083/|398; Kwan2013|1.5|https://pubmed.ncbi.nlm.nih.gov/24116853/|431; VanPaesschen2012|3.9|https://pubmed.ncbi.nlm.nih.gov/22813235/|157; French2010|5.8|https://pubmed.ncbi.nlm.nih.gov/20592253/|208
brivaracetam,black_box_warning,high,fda_black_box_warning,incorrect,False,"The no-boxed-warning conclusion is supported by FDA/openFDA/FDA label sources, but the row's current wording and source rely on DailyMed, which is not permissible for this field.",https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%223cf2f439-0e97-443e-8e33-25ecef616f6c%22&limit=5; https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/205836s017%2C205837s014%2C205838s015lbl.pdf,No FDA boxed warning identified in selected current DailyMed label.,No FDA boxed warning identified in selected current FDA/openFDA label.
